CO_IES;NO_CINE_ROTULO;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_NACESTRANG;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_NACESTRANG;ANO
55;Educação física;66;28;38;0;54;3;2;1;0;0;40;8;7;9;1;0;29;17;12;0;18;9;0;0;0;0;18;1;0;10;0;0;2019
55;Engenharia ambiental;69;30;39;1;64;3;0;0;0;0;46;4;8;11;0;0;17;2;15;0;2;14;0;0;0;0;10;0;5;1;0;0;2019
55;Engenharia civil;163;41;122;1;155;6;0;0;0;0;106;8;15;33;0;1;58;18;40;0;7;49;0;0;0;0;42;0;12;4;0;1;2019
55;Engenharia de computação (DCN Engenharia);47;4;43;0;47;0;0;0;0;0;27;1;6;13;0;0;33;3;30;0;25;6;0;0;0;0;21;0;9;3;0;1;2019
55;Engenharia de computação (DCN Engenharia);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;Engenharia de materiais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;11;7;0;3;12;0;0;0;0;13;0;3;2;0;1;2019
55;Engenharia de minas;52;10;42;0;50;2;0;0;0;0;35;1;7;9;0;0;22;7;15;0;8;13;0;0;0;0;18;0;2;2;0;0;2019
55;Engenharia de petróleo;44;5;39;0;43;0;0;0;0;0;27;3;3;11;0;1;25;3;22;0;16;9;0;0;0;0;16;1;2;6;0;0;2019
55;Engenharia de produção;80;15;65;0;79;1;0;0;0;0;53;2;14;11;0;0;76;21;55;0;45;30;0;0;0;0;59;0;17;0;0;3;2019
55;Engenharia elétrica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;9;0;1;10;0;0;0;0;7;1;4;0;0;0;2019
55;Engenharia elétrica;2;0;2;0;2;0;0;0;0;0;2;0;0;0;0;0;2;0;2;0;0;2;0;0;0;0;0;0;2;0;0;0;2019
55;Engenharia elétrica;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;6;0;6;0;0;5;0;0;0;0;4;0;0;1;0;0;2019
55;Engenharia elétrica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;10;0;2;10;0;0;0;0;8;0;3;2;0;0;2019
55;Engenharia elétrica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;1;2;0;0;0;0;3;0;0;0;0;0;2019
55;Engenharia mecatrônica;71;10;61;1;69;1;0;0;0;0;49;2;12;8;0;0;52;8;44;0;34;17;0;0;0;0;40;0;8;4;0;1;2019
55;Engenharia mecânica;83;9;74;0;78;4;0;0;0;0;63;2;7;10;0;1;97;15;82;0;44;50;0;0;0;0;77;2;12;5;0;2;2019
55;Engenharia metalúrgica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;8;0;0;7;0;0;0;0;5;0;3;1;0;0;2019
55;Engenharia naval;60;7;53;0;50;8;1;0;0;0;43;2;8;7;0;1;47;4;43;0;22;21;0;0;0;0;40;1;2;4;0;0;2019
55;Engenharia química;77;25;52;0;76;1;0;0;0;0;54;4;4;14;1;0;59;22;37;0;43;16;0;0;0;0;48;0;7;4;0;0;2019
55;Educação física;5;3;2;0;1;3;1;0;0;0;4;0;1;0;0;0;18;10;8;0;8;5;2;1;0;0;16;0;0;2;0;0;2019
55;Física formação de professor;133;34;99;0;95;17;6;2;3;0;90;7;14;20;1;0;32;6;26;0;13;7;0;5;3;0;21;1;3;7;0;0;2019
55;Física;189;34;155;2;154;17;4;3;5;1;127;8;20;33;0;1;49;14;35;0;24;21;1;0;0;1;33;3;5;8;0;0;2019
55;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;2019
55;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2019
55;Ciências naturais formação de professor;30;11;19;0;13;6;2;4;2;0;15;0;8;6;1;0;18;9;9;0;2;8;4;3;1;0;13;0;0;4;1;1;2019
55;Geofísica;33;8;25;0;28;2;0;1;2;0;22;3;1;6;0;1;17;9;8;0;6;5;0;0;0;0;13;1;1;2;0;0;2019
55;Geologia;55;25;30;0;51;1;1;0;1;0;37;6;6;6;0;0;35;15;20;0;18;16;0;0;0;0;30;1;1;3;0;0;2019
55;Matemática;33;4;29;1;27;1;1;0;0;0;25;1;6;1;0;1;20;1;19;0;13;7;0;0;0;0;17;1;1;1;0;0;2019
55;Matemática formação de professor;162;45;117;1;104;22;5;6;6;0;100;5;27;25;0;1;49;24;25;0;22;15;4;2;0;0;33;1;6;9;0;0;2019
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2019
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;2;2;0;0;0;0;4;0;0;0;0;0;2019
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2019
55;Matemática aplicada e computacional;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;2019
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;1;2;0;0;0;0;2;0;1;0;0;0;2019
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0;0;2;0;0;0;0;0;2019
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;2019
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1;0;0;0;0;2;0;0;0;0;0;2019
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1;0;0;0;0;0;0;1;1;0;0;2019
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019
55;Meteorologia;29;14;15;0;16;8;3;0;1;0;17;3;2;7;0;0;3;2;1;0;0;2;0;0;0;0;3;0;0;0;0;0;2019
55;Oceanografia;42;27;15;0;41;0;0;1;0;0;28;4;3;7;0;0;34;20;14;0;21;11;1;0;0;0;28;1;2;3;0;0;2019
55;Química formação de professor;7;3;4;0;3;4;0;0;0;0;6;0;1;0;0;0;3;3;0;0;2;1;0;0;0;0;3;0;0;0;0;0;2019
55;Química formação de professor;9;3;6;0;5;4;0;0;0;0;6;0;1;2;0;0;10;3;7;0;3;3;1;0;0;0;6;1;1;2;0;0;2019
55;Química;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;113;49;64;0;72;36;2;0;1;0;83;3;12;13;1;1;2019
55;Química;11;5;6;0;7;4;0;0;0;0;8;0;0;3;0;0;4;1;3;0;1;3;0;0;0;0;4;0;0;0;0;0;2019
55;Química industrial e tecnológica;7;4;3;0;3;3;0;0;0;0;5;0;0;2;0;0;2;1;1;0;0;2;0;0;0;0;2;0;0;0;0;0;2019
55;Química;27;11;16;0;17;8;0;0;0;0;18;1;4;3;1;1;9;4;5;0;0;8;1;0;0;0;5;0;1;2;1;0;2019
55;Química industrial e tecnológica;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2019
55;Sistemas de informação;171;37;134;1;147;15;2;1;0;0;109;8;41;13;0;4;99;17;82;0;69;25;2;1;0;0;73;2;12;12;0;1;2019
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2019
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;2019
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;1;2;1;0;0;3;0;0;1;0;0;2019
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;15;5;0;0;0;3;7;5;1;14;0;2;4;0;0;2019
55;Ciências naturais formação de professor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;Engenharia ambiental;40;21;19;1;38;0;0;0;0;0;30;2;5;3;0;0;21;11;10;0;2;18;0;0;0;0;16;0;0;5;0;0;2020
55;Engenharia bioquímica;37;23;14;0;37;0;0;0;0;0;21;1;12;3;0;0;27;16;11;0;10;15;0;0;0;0;21;0;1;3;0;0;2020
55;Engenharia de materiais;34;7;27;0;32;2;0;0;0;0;25;1;6;2;0;0;23;6;17;0;6;16;0;0;0;0;20;0;0;2;0;0;2020
55;Engenharia de produção;36;13;23;0;36;0;0;0;0;0;26;3;6;1;0;0;41;13;28;0;20;20;0;0;0;0;35;1;1;4;0;0;2020
55;Engenharia física;30;7;23;0;28;2;0;0;0;0;23;2;3;2;0;0;28;4;24;0;15;13;0;0;0;0;24;0;1;3;0;0;2020
55;Engenharia química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;4;0;0;4;0;0;0;0;5;0;1;0;0;0;2020
55;Engenharia química;158;64;94;0;156;1;0;1;0;0;121;5;28;3;0;0;116;56;60;0;37;75;0;0;0;0;96;4;6;9;0;0;2020
55;Ciências agrárias formação de professor;15;9;6;0;14;1;0;0;0;0;14;1;0;0;0;1;24;13;11;0;9;14;0;0;0;0;18;1;1;4;0;0;2020
55;Engenharia florestal;40;29;11;0;37;3;0;0;0;0;30;1;6;3;0;1;20;9;11;0;7;12;0;1;0;0;16;1;1;2;0;0;2020
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2020
55;Engenharia de alimentos;107;80;27;0;96;5;3;1;0;0;85;4;6;4;0;0;86;70;16;0;49;32;0;0;0;0;75;1;6;4;0;0;2020
55;Engenharia de biossistemas;52;14;38;0;49;2;0;0;0;0;43;0;6;1;0;0;23;8;15;0;8;13;1;0;1;0;19;1;1;2;0;1;2020
55;ABI Ciências naturais, matemática e estatística;39;25;14;1;37;1;0;0;0;0;30;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;ABI Ciências naturais, matemática e estatística;25;17;8;0;25;0;0;0;0;0;19;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;ABI Ciências naturais, matemática e estatística;61;34;27;0;60;1;0;0;0;0;42;2;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;Ciência da computação;19;4;15;0;18;1;0;0;0;0;11;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;Educação física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;5;0;7;4;0;0;0;0;13;0;0;2;0;0;2020
55;Educação física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3;17;0;18;2;0;0;0;0;16;2;0;2;0;0;2020
55;Física médica;39;21;18;0;34;3;0;1;1;0;31;2;6;0;0;0;19;10;9;0;10;9;0;0;0;0;16;1;0;2;0;0;2020
55;Computação e Tecnologias da Informação e Comunicação (TIC) em biociências e saúde;17;4;13;0;16;1;0;0;0;0;11;0;5;1;0;0;26;10;16;0;14;10;1;0;0;0;21;0;2;3;0;0;2020
55;Matemática aplicada e computacional;45;11;34;0;39;4;0;1;0;0;32;1;11;0;0;0;13;8;5;0;9;2;0;1;0;0;9;2;1;1;0;0;2020
55;Química formação de professor;45;20;25;0;38;3;4;0;0;0;28;2;9;0;0;0;18;7;11;0;7;9;0;0;0;0;16;0;0;2;0;0;2020
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;4;0;7;1;1;0;0;0;9;0;0;0;0;0;2020
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2020
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;9;10;0;14;5;0;0;0;0;16;1;1;1;0;1;2020
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;4;1;0;0;0;0;4;0;0;1;0;0;2020
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;0;1;1;1;2;0;3;1;0;1;0;0;2020
55;ABI Ciências naturais, matemática e estatística;43;16;27;0;36;5;0;1;0;0;30;4;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;ABI Engenharia, produção e construção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;ABI Ciências naturais, matemática e estatística;41;7;34;0;40;1;0;0;0;0;27;3;9;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;ABI Ciências naturais, matemática e estatística;36;8;28;0;32;3;0;0;0;0;23;3;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;ABI Ciências naturais, matemática e estatística;58;27;31;0;58;0;0;0;0;0;47;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;Ciência da computação;98;12;86;0;98;0;0;0;0;0;68;3;19;6;0;0;80;5;75;0;52;24;0;0;0;0;69;1;3;5;0;0;2020
55;Física formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;1;3;0;0;0;0;2;0;0;2;0;0;2020
55;Matemática formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;2;2;0;0;0;0;3;1;0;1;0;0;2020
55;Química formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;2;0;0;0;0;3;0;0;1;0;0;2020
55;Física aplicada;41;15;26;0;40;0;0;0;0;0;28;1;11;0;0;0;23;14;9;0;19;3;0;0;0;0;19;0;1;3;0;1;2020
55;Física aplicada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2020
55;Engenharia aeronáutica;41;9;32;0;40;1;0;0;0;0;24;1;11;3;0;2;25;1;24;0;11;13;0;0;0;0;19;0;1;4;0;0;2020
55;Engenharia ambiental;39;23;16;0;39;0;0;0;0;0;28;1;9;0;0;2;35;18;17;0;14;20;0;0;0;0;30;0;3;2;0;0;2020
55;Engenharia civil;58;18;40;0;56;2;0;0;0;0;40;4;12;2;0;0;43;7;36;0;22;18;1;0;0;0;37;0;2;3;1;0;2020
55;Engenharia de computação (DCN Engenharia);58;7;51;0;57;1;0;0;0;0;46;2;8;1;0;1;41;2;39;0;23;18;0;0;0;0;34;1;0;5;0;0;2020
55;Engenharia de materiais;49;19;30;0;49;0;0;0;0;0;36;3;9;1;0;0;38;7;31;0;12;25;0;0;0;0;31;0;2;5;0;0;2020
55;Engenharia de produção;46;11;35;0;45;1;0;0;0;0;34;3;8;1;0;0;32;12;20;0;16;16;0;0;0;0;29;0;2;1;0;0;2020
55;Engenharia elétrica;50;6;44;0;50;0;0;0;0;0;38;0;11;1;0;0;45;5;40;0;30;11;0;0;0;0;39;0;3;2;0;0;2020
55;Engenharia elétrica;50;4;46;0;50;0;0;0;0;0;40;0;4;6;0;0;26;2;24;0;12;11;0;0;0;0;21;0;1;4;0;0;2020
55;Engenharia mecatrônica;51;7;44;0;50;0;1;0;0;0;42;3;6;0;0;0;41;1;40;0;23;18;0;0;0;0;30;0;5;6;0;0;2020
55;Engenharia mecânica;154;16;138;0;138;14;0;0;0;0;114;6;14;19;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;Engenharia mecânica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;7;0;0;0;0;7;0;0;1;0;0;2020
55;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;5;0;5;0;0;0;0;0;4;0;0;2;0;0;2020
55;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;1;23;0;20;3;0;0;0;0;18;0;1;5;0;0;2020
55;Física aplicada;39;5;34;0;36;3;0;0;0;0;28;1;10;0;0;1;9;2;7;0;5;2;1;0;0;0;9;0;0;0;0;0;2020
55;Matemática formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;4;0;6;4;0;0;0;0;9;0;0;1;0;0;2020
55;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;6;0;11;0;0;0;0;0;10;0;0;1;0;0;2020
55;Matemática aplicada e computacional;25;7;18;0;21;4;0;0;0;0;18;3;3;1;0;0;3;1;2;0;1;1;0;0;0;0;2;0;0;1;0;0;2020
55;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;8;0;9;3;0;0;0;0;11;0;0;1;0;0;2020
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;2;0;0;0;0;0;2;0;0;0;0;0;2020
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;3;3;0;0;0;0;5;0;0;1;0;0;2020
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;3;0;0;0;0;0;2;0;0;1;0;0;2020
55;Química industrial e tecnológica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;3;1;0;0;0;0;2;0;0;2;0;0;2020
55;Sistemas de informação;41;5;36;0;31;7;1;0;0;0;29;2;7;2;0;0;27;2;25;0;10;14;1;0;0;0;20;1;2;2;0;0;2020
55;Ciências naturais formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2020
55;ABI Engenharia, produção e construção;53;12;41;1;50;0;0;0;2;0;40;3;4;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;ABI Ciências naturais, matemática e estatística;63;36;27;0;60;1;0;0;0;0;41;3;14;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;ABI Ciências naturais, matemática e estatística;61;30;31;0;60;0;0;0;0;0;41;5;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;ABI Engenharia, produção e construção;164;19;145;0;159;4;0;1;0;0;108;8;31;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;ABI Ciências naturais, matemática e estatística;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;ABI Ciências naturais, matemática e estatística;18;4;14;0;15;1;0;0;0;0;9;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;ABI Ciências naturais, matemática e estatística;46;5;41;0;27;9;0;0;1;0;29;2;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;ABI Ciências naturais, matemática e estatística;119;43;76;0;110;5;0;0;0;0;79;5;23;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;Astronomia;22;6;16;0;18;2;1;0;1;0;14;1;4;1;0;1;10;4;6;0;8;1;0;1;0;0;7;0;0;3;0;0;2020
55;Ciência da computação;54;6;48;0;50;3;0;0;0;0;32;1;13;7;0;0;41;7;34;0;27;13;0;1;0;0;28;1;6;6;0;0;2020
55;Ciências naturais formação de professor;47;22;25;0;31;7;2;4;0;0;22;6;15;1;0;0;31;20;11;0;7;13;4;1;2;0;22;2;0;7;0;0;2020
55;Programas interdisciplinares abrangendo ciências naturais, matemática e estatística;24;7;17;2;22;0;0;0;0;0;17;0;6;1;0;0;13;5;8;0;9;2;0;1;0;0;8;1;2;2;0;1;2020
55;Educação física formação de professor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;5;0;4;4;0;0;0;0;5;0;0;4;0;0;2020
55;Educação física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;9;23;0;21;6;1;1;0;0;22;0;3;7;0;0;2020
55;Educação física;64;28;36;0;52;6;3;1;0;0;43;4;13;2;0;0;29;11;18;0;15;6;3;1;0;0;17;5;3;3;1;0;2020
55;Engenharia ambiental;63;23;40;0;62;1;0;0;0;0;43;3;11;6;0;0;36;13;23;0;12;20;1;1;0;0;29;0;6;1;0;1;2020
55;Engenharia civil;133;29;104;1;130;1;0;1;0;0;92;4;25;12;0;0;131;33;98;0;63;65;0;0;0;0;102;2;17;8;1;2;2020
55;Engenharia de computação (DCN Engenharia);77;8;69;0;74;3;0;0;0;0;48;3;18;8;0;1;47;3;44;0;30;16;0;0;0;0;34;0;11;2;0;1;2020
55;Engenharia de computação (DCN Engenharia);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;Engenharia de materiais;4;3;1;0;4;0;0;0;0;0;3;0;1;0;0;0;30;11;19;0;15;13;0;0;0;0;24;0;5;0;0;0;2020
55;Engenharia de minas;37;10;27;0;36;0;0;0;0;0;26;2;6;3;0;0;30;10;20;0;9;19;0;0;0;0;19;0;7;3;0;0;2020
55;Engenharia de petróleo;49;12;37;0;47;1;0;1;0;0;34;4;7;4;0;0;25;4;21;0;8;16;0;0;0;0;17;0;3;3;0;0;2020
55;Engenharia de produção;75;12;63;1;73;0;0;0;0;0;55;2;12;6;0;0;59;9;50;0;40;16;1;0;0;0;50;0;8;1;0;0;2020
55;Engenharia elétrica;31;4;27;0;29;2;0;0;0;0;21;0;8;2;0;0;44;6;38;0;25;18;0;0;0;0;34;0;7;3;0;2;2020
55;Engenharia elétrica;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;41;4;37;0;31;10;0;0;0;0;34;0;5;1;0;0;2020
55;Engenharia elétrica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1;26;0;9;12;1;0;0;0;16;1;8;2;0;0;2020
55;Engenharia elétrica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;7;26;0;15;15;1;0;0;0;25;1;4;2;0;1;2020
55;Engenharia elétrica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;9;0;3;6;0;0;0;0;9;0;1;0;0;0;2020
55;Engenharia mecatrônica;69;11;58;1;66;2;0;0;0;0;46;1;10;10;0;0;54;4;50;0;29;25;0;0;0;0;34;0;16;3;0;0;2020
55;Engenharia mecânica;70;15;55;0;69;0;0;0;0;0;48;4;15;3;0;0;68;8;60;0;33;32;0;0;0;0;55;1;6;5;0;0;2020
55;Engenharia metalúrgica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;5;0;3;5;0;0;0;0;6;0;3;0;0;0;2020
55;Engenharia naval;52;5;47;0;47;5;0;0;0;0;33;2;9;4;0;1;29;3;26;0;12;17;0;0;0;0;21;1;4;3;0;1;2020
55;Engenharia química;68;29;39;0;67;1;0;0;0;0;49;2;12;5;0;0;55;9;46;0;41;11;0;0;0;0;45;0;3;5;0;1;2020
55;Educação física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;5;20;0;11;10;1;1;0;0;21;0;1;3;0;0;2020
55;Física formação de professor;115;21;94;1;82;13;3;2;3;0;78;6;22;4;0;0;38;9;29;0;12;16;3;2;0;1;29;1;1;7;0;0;2020
55;Física;155;27;128;0;132;9;5;2;2;0;102;11;32;5;1;1;88;15;73;0;44;23;5;4;0;0;65;4;1;17;0;2;2020
55;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;3;0;1;0;0;2;1;0;1;0;0;2020
55;Ciências naturais formação de professor;53;25;28;0;13;16;4;6;6;2;16;9;16;0;0;0;11;5;6;0;2;5;1;0;1;0;6;1;1;3;0;0;2020
55;Geofísica;34;9;25;0;24;5;2;0;0;0;19;2;9;1;0;0;8;4;4;0;5;1;0;0;0;0;4;2;2;0;0;0;2020
55;Geologia;50;14;36;0;46;2;1;0;0;1;34;4;8;3;0;0;27;9;18;0;10;14;2;0;0;0;20;0;1;6;0;0;2020
55;Matemática;28;5;23;0;25;2;0;0;0;0;19;1;8;0;0;0;11;2;9;0;8;3;0;0;0;0;10;0;1;0;0;0;2020
55;Matemática formação de professor;152;48;104;1;98;24;6;10;5;0;88;8;40;11;0;2;70;31;39;0;31;26;2;6;1;0;44;3;5;18;0;1;2020
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;1;2;0;0;0;0;4;0;0;0;0;0;2020
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2020
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2020
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2020
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;6;0;2;5;0;1;0;0;5;1;2;2;0;0;2020
55;Matemática aplicada e computacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
